日期,基地,温室,模块,种植床1液位上限距种植床表面距离cm,种植床2液位上限距种植床表面距离cm,最低水温℃,最高水温℃,溶氧mg/L,氨氮mg/L,亚盐mg/L,PH,EC值ms/cm,水温_日均,水温_std,水温_日较差,温室_推断,能耗km/h,最低气温℃,最高气温℃,最低湿度%,最高湿度%,光照时长h,气温_日均,气温_std,气温_日较差,湿度_日均,湿度_std,DLI_approx,光照_峰值,蔬菜_事件数,蔬菜_病害次数,鱼_事件数,鱼_死亡数量,鱼_死亡重量_kg,鱼_病害次数,溶氧_有效,氨氮_有效,亚盐_有效,PH_有效,EC_有效
2025-08-04,辽宁喀左基地,喀左6号棚,喀左6-2,1.0,1.0,25.8,27.0,8.52,,,,,26.4375,0.38817146125563284,1.1000000000000014,喀左6号棚,49.59,22.5,35.4,76.6,100.0,14.77,28.066666666666663,3.8726247200344917,12.0,95.21666666666665,7.0385644053946725,80008.0,13612.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-08-05,辽宁喀左基地,喀左6号棚,喀左6-2,1.0,1.0,25.9,26.7,8.75,0.2,0.005,7.72,2.6,26.308333333333334,0.22345146129653173,0.6999999999999993,喀左6号棚,50.6,23.5,32.4,96.6,100.0,14.5,26.79583333333333,2.5389432130098712,8.2,99.91666666666667,0.2995366792601911,63072.0,11879.0,0,0,0,0,0.0,0,1,1,1,1,1
2025-08-06,辽宁喀左基地,喀左6号棚,喀左6-2,1.0,1.0,25.5,26.7,8.68,,,,,26.1125,0.3971906553113584,1.0999999999999979,喀左6号棚,49.02,22.9,35.1,93.3,100.0,14.73,27.22083333333333,3.972717286554493,11.700000000000003,99.59166666666665,1.0657222381506761,62262.0,11519.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-08-07,辽宁喀左基地,喀左6号棚,喀左6-2,1.0,1.0,25.2,26.5,8.23,,,,,25.90833333333333,0.40095372412397995,1.0999999999999979,喀左6号棚,45.48,20.4,36.6,73.4,100.0,14.73,27.55416666666667,5.134521980888018,15.299999999999997,91.8125,9.5552914005801,82013.0,12573.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-08-08,辽宁喀左基地,喀左6号棚,喀左6-2,1.0,1.0,24.9,26.0,9.71,,,,,25.2625,0.24632718756429062,1.0,喀左6号棚,46.14,21.1,32.1,92.0,100.0,14.57,24.720833333333335,2.7067783997873844,9.0,99.50833333333333,1.1597114104619115,40073.0,7575.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-08-09,辽宁喀左基地,喀左6号棚,喀左6-2,1.0,1.0,24.4,25.7,8.87,0.2,0.05,7.51,2.6,25.025000000000002,0.4370831347314452,1.3000000000000007,喀左6号棚,46.28,19.8,36.0,74.4,100.0,14.7,26.7625,5.055839239598771,14.700000000000003,93.00416666666666,9.247003080578175,88389.0,11596.0,0,0,0,0,0.0,0,1,1,1,1,1
2025-08-10,辽宁喀左基地,喀左6号棚,喀左6-2,2.0,3.0,23.1,25.2,8.78,,,,,24.462500000000002,0.5757694127571096,1.8000000000000007,喀左6号棚,44.38,16.7,37.5,66.0,100.0,14.63,26.454166666666666,6.690601565297066,19.500000000000004,90.81666666666666,11.849777306862025,82988.0,10909.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-08-11,辽宁喀左基地,喀左6号棚,喀左6-2,2.0,3.0,24.4,25.7,10.34,,,,,25.02916666666667,0.43347353501171887,1.1000000000000014,喀左6号棚,42.15,21.9,36.5,74.8,100.0,14.53,28.004166666666666,4.467799529845636,13.0,92.79166666666667,8.79161137423371,80125.0,11719.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-08-12,辽宁喀左基地,喀左6号棚,喀左6-2,2.0,3.0,24.7,25.7,8.14,0.2,0.01,7.62,2.5,25.258333333333336,0.3200477394945257,1.0,喀左6号棚,46.85,21.2,36.1,81.6,100.0,14.13,26.991666666666664,3.9874716996557553,14.100000000000001,97.27500000000002,5.226156171923429,74892.0,14565.0,0,0,0,0,0.0,0,1,1,1,1,1
2025-08-13,辽宁喀左基地,喀左6号棚,喀左6-2,2.0,3.0,25.0,25.9,8.38,,,,,25.458333333333332,0.2942740597168257,0.7999999999999972,喀左6号棚,46.0,20.7,34.5,88.6,100.0,14.43,26.63333333333333,3.639787844855186,13.2,98.05,3.219601424607296,70192.0,13348.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-08-14,辽宁喀左基地,喀左6号棚,喀左6-2,3.0,4.0,24.2,25.6,7.35,,,,,25.0125,0.4648588495446764,1.4000000000000021,喀左6号棚,45.01,18.1,37.5,69.7,100.0,14.43,26.441666666666666,6.050820651412135,18.6,93.95416666666665,9.014663016749742,74100.0,11571.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-08-15,辽宁喀左基地,喀左6号棚,喀左6-2,3.0,4.0,24.6,25.7,9.04,,,,,25.150000000000002,0.40104031385053207,1.0999999999999979,喀左6号棚,49.56,21.3,34.0,88.8,100.0,14.37,27.133333333333336,4.0740711279450625,12.2,97.83333333333333,3.555004297543894,81663.0,12817.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-08-16,辽宁喀左基地,喀左6号棚,喀左6-2,4.0,5.0,25.1,26.0,8.3,,,,,25.554166666666664,0.2971800333505301,0.8999999999999986,喀左6号棚,49.31,22.9,35.1,89.0,100.0,14.37,26.995833333333337,3.1046308377790894,9.3,99.325,1.7671186528734661,59380.0,10165.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-08-17,辽宁喀左基地,喀左6号棚,喀左6-2,4.0,5.0,25.2,26.3,,,,,,25.69583333333333,0.34818477693444444,1.0,喀左6号棚,49.57,22.2,35.7,80.3,100.0,14.37,27.474999999999998,4.495205779494416,13.0,94.825,6.855548239686355,83957.0,11218.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-08-18,辽宁喀左基地,喀左6号棚,喀左6-2,4.0,5.0,24.9,26.0,6.85,,,,,25.504166666666666,0.37691639951350253,1.1000000000000014,喀左6号棚,50.0,20.2,35.5,83.5,100.0,14.27,26.65833333333333,4.766105736226263,14.600000000000001,97.40416666666665,4.1238613748389845,72446.0,12485.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-08-19,辽宁喀左基地,喀左6号棚,喀左6-2,4.0,5.0,25.1,25.8,7.21,0.2,0.05,7.69,,25.475000000000005,0.19632031648982937,0.6000000000000014,喀左6号棚,49.0,21.9,31.7,98.4,100.0,13.93,26.054166666666664,2.753479490672766,8.399999999999999,99.99583333333334,0.019982631347135196,38237.0,7689.0,0,0,0,0,0.0,0,1,1,1,1,0
2025-08-20,辽宁喀左基地,喀左6号棚,喀左6-2,4.0,5.0,25.3,25.8,7.23,,,,,25.51666666666667,0.15723301886760999,0.5,喀左6号棚,46.06,24.1,30.4,100.0,100.0,14.1,26.370833333333334,1.7945471031866382,5.599999999999998,100.0,0.0,42681.0,9113.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-08-21,辽宁喀左基地,喀左6号棚,喀左6-2,4.0,5.0,25.3,26.2,7.23,,,,,25.71666666666667,0.285287379477062,0.8000000000000007,喀左6号棚,45.9,24.1,33.3,100.0,100.0,14.03,27.4875,2.715436198845408,8.100000000000001,100.0,0.0,58076.0,13628.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-08-22,辽宁喀左基地,喀左6号棚,喀左6-2,4.0,5.0,25.8,26.9,6.89,,,,,26.274999999999995,0.398172910513343,1.0999999999999979,喀左6号棚,40.97,23.1,37.5,78.7,100.0,14.07,28.90833333333333,4.614462470200499,13.899999999999999,96.59166666666665,5.8668501391765195,84732.0,11017.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-08-23,辽宁喀左基地,喀左6号棚,喀左6-2,4.0,5.0,25.5,26.5,9.26,,,,,25.84166666666667,0.24650332429581717,0.8999999999999986,喀左6号棚,43.64,22.6,32.6,89.6,100.0,13.9,25.487499999999997,2.6153891520511174,9.499999999999996,99.1875,2.069885765769051,42120.0,8918.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-08-24,辽宁喀左基地,喀左6号棚,喀左6-2,4.0,5.0,24.9,25.5,,,,,,25.2375,0.17032444529974705,0.6000000000000014,喀左6号棚,44.27,21.9,31.4,92.3,100.0,13.73,25.412500000000005,2.808218964041088,9.0,99.02916666666665,2.062255877808463,70918.0,10329.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-08-25,辽宁喀左基地,喀左6号棚,喀左6-2,4.0,5.0,24.6,25.5,7.3,,,,,25.03333333333333,0.25276251480171824,0.6999999999999993,喀左6号棚,44.66,20.9,33.6,87.6,100.0,13.87,25.650000000000002,3.8771768079364146,10.900000000000002,97.87916666666666,3.829488561007709,71113.0,12712.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-08-26,辽宁喀左基地,喀左6号棚,喀左6-2,4.0,5.0,24.2,25.1,,0.2,0.01,7.68,,24.729166666666668,0.31288864721423776,0.9000000000000021,喀左6号棚,45.58,19.0,34.9,81.8,100.0,13.87,25.458333333333332,5.064493777488746,15.799999999999997,96.47916666666667,5.546619027740132,69783.0,12810.0,0,0,0,0,0.0,0,0,1,1,1,0
2025-08-27,辽宁喀左基地,喀左6号棚,喀左6-2,5.0,6.0,24.1,24.8,7.84,,,,,24.320833333333336,0.17790251700174342,0.6999999999999993,喀左6号棚,44.91,21.3,27.6,100.0,100.0,13.47,23.34166666666667,1.7134070995793407,6.099999999999998,100.0,0.0,26719.0,8371.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-08-28,辽宁喀左基地,喀左6号棚,喀左6-2,5.0,6.0,23.4,24.1,9.3,,,,,23.708333333333332,0.15789412767913638,0.6000000000000014,喀左6号棚,44.02,20.3,26.4,100.0,100.0,13.57,22.53333333333333,1.5129074290546953,4.800000000000001,100.0,0.0,35724.0,6646.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-08-29,辽宁喀左基地,喀左6号棚,喀左6-2,5.0,6.0,23.1,24.0,9.76,,,,,23.479166666666668,0.310884714252012,0.7999999999999972,喀左6号棚,47.84,20.1,31.6,97.6,100.0,13.73,24.429166666666664,3.5580283827173473,10.900000000000002,100.0,0.0,65558.0,13364.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-08-30,辽宁喀左基地,喀左6号棚,喀左6-2,5.0,6.0,23.4,24.0,10.06,,,,,23.683333333333334,0.18633899812498222,0.6000000000000014,喀左6号棚,49.46,20.8,31.0,96.8,100.0,13.67,24.05,2.8706851679230403,9.900000000000002,99.86666666666667,0.6394442031083631,50237.0,8331.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-08-31,辽宁喀左基地,喀左6号棚,喀左6-2,5.0,6.0,23.5,24.3,,,,,,23.879166666666666,0.26767387910581686,0.6999999999999993,喀左6号棚,49.88,21.4,32.4,95.7,100.0,13.63,24.895833333333332,3.160759292568094,9.8,99.90416666666665,0.3335155751818627,60603.0,16368.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-09-01,辽宁喀左基地,喀左6号棚,喀左6-2,5.0,6.0,23.5,24.6,,,,,2.97,24.008333333333336,0.35227435646413724,1.0,喀左6号棚,50.07,18.9,38.1,64.2,100.0,13.7,26.07916666666667,6.45974581328261,18.200000000000003,92.20416666666665,11.772371580904542,81912.0,12449.0,0,0,0,0,0.0,0,0,0,0,0,1
2025-09-02,辽宁喀左基地,喀左6号棚,喀左6-2,5.0,6.0,23.0,24.1,,0.2,0.1,7.56,,23.5125,0.2758509561339238,1.0,喀左6号棚,49.95,16.0,31.6,82.4,100.0,13.6,23.52916666666667,4.940182112590138,14.5,96.36666666666667,5.493986611640849,34577.0,8674.0,0,0,0,0,0.0,0,0,1,1,1,0
2025-09-03,辽宁喀左基地,喀左6号棚,喀左6-2,5.0,6.0,23.1,24.4,,,,,,23.708333333333332,0.5032533048961411,1.2999999999999972,喀左6号棚,50.01,20.3,38.4,64.7,100.0,13.53,27.14166666666667,6.0809070503959815,17.400000000000002,92.90416666666665,11.600196807477976,86093.0,12885.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-09-04,辽宁喀左基地,喀左6号棚,喀左6-2,5.0,6.0,23.8,24.9,8.26,,,,,24.34166666666667,0.41019981580796505,1.0999999999999979,喀左6号棚,49.89,20.4,37.4,81.9,100.0,13.53,27.1375,5.416011178287333,16.0,96.53749999999998,5.880746303262311,91026.0,13981.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-09-05,辽宁喀左基地,喀左6号棚,喀左6-2,5.0,6.0,24.2,24.8,9.01,,,,,24.483333333333334,0.14043582955293962,0.5,喀左6号棚,49.88,20.4,33.3,81.1,100.0,13.27,24.59583333333333,2.821122584874484,11.2,98.50833333333333,3.95420837701921,54439.0,17401.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-09-06,辽宁喀左基地,喀左6号棚,喀左6-2,5.0,6.0,23.9,24.7,9.4,,0.15,,3.02,24.275000000000002,0.2553592241007428,0.8000000000000007,喀左6号棚,49.38,19.0,36.7,62.2,100.0,13.43,26.033333333333335,5.392175401037651,15.7,91.16666666666667,12.414328638937976,82356.0,12271.0,0,0,0,0,0.0,0,1,0,1,0,1
2025-09-07,辽宁喀左基地,喀左6号棚,喀左6-2,5.0,6.0,23.1,24.2,11.3,,,,,23.57916666666667,0.24148700218070157,0.8999999999999986,喀左6号棚,48.76,16.1,34.6,58.9,100.0,13.43,23.89166666666667,5.426395109913107,15.600000000000001,87.70833333333333,13.331695211870926,55098.0,10940.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-09-08,辽宁喀左基地,喀左6号棚,喀左6-2,5.0,6.0,21.2,23.1,9.46,,,,,22.166666666666668,0.41998677227847175,1.8000000000000007,喀左6号棚,46.24,13.1,30.6,64.8,100.0,13.37,21.3625,5.2262010182668375,16.6,88.49583333333332,11.934001814377085,32203.0,7049.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-09-09,辽宁喀左基地,喀左6号棚,喀左6-2,5.0,6.0,21.2,22.0,7.92,0.2,0.1,7.63,2.95,21.683333333333334,0.24944382578492913,0.6999999999999993,喀左6号棚,44.85,14.7,28.3,88.2,100.0,13.03,22.083333333333332,4.5947131454410615,12.7,97.00833333333333,4.092464280710204,30460.0,9510.0,0,0,0,0,0.0,0,1,1,1,1,1
2025-09-10,辽宁喀左基地,喀左6号棚,喀左6-2,5.0,6.0,21.4,22.2,7.82,,,,,21.816666666666666,0.24267032964268404,0.6999999999999993,喀左6号棚,44.31,16.3,28.1,92.6,100.0,13.2,22.47083333333333,3.3598709259269004,10.2,99.03749999999998,1.8004195112991488,28714.0,7155.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-09-11,辽宁喀左基地,喀左6号棚,喀左6-2,5.0,6.0,21.8,22.7,7.55,,,,,22.241666666666664,0.31347071456340053,0.8999999999999986,喀左6号棚,44.32,19.1,30.7,88.1,100.0,13.17,24.03333333333333,3.267856926012657,9.099999999999998,98.6375,2.587117524066762,29269.0,7702.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-09-12,辽宁喀左基地,喀左6号棚,喀左6-2,5.0,6.0,22.2,23.1,8.4,,,,,22.600000000000005,0.27688746209726905,0.8000000000000007,喀左6号棚,44.52,18.4,31.2,90.2,100.0,13.17,23.537499999999998,3.342380950260857,10.3,98.9875,2.2320230920251087,46950.0,8203.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-09-13,辽宁喀左基地,喀左6号棚,喀左6-2,0.0,1.0,21.9,23.0,10.35,,0.05,,3.05,22.4875,0.34918058842572136,1.0,喀左6号棚,41.02,16.3,33.4,69.3,100.0,13.1,23.487499999999997,5.535966680114082,16.499999999999996,93.94583333333333,9.480637248565568,81482.0,13230.0,0,0,0,0,0.0,0,1,0,1,0,1
2025-09-14,辽宁喀左基地,喀左6号棚,喀左6-2,0.0,2.0,22.0,22.9,9.24,,,,,22.554166666666664,0.19574466077577243,0.6999999999999993,喀左6号棚,45.52,15.3,32.2,68.8,100.0,13.1,23.90833333333333,4.35803058221894,15.399999999999999,90.20416666666665,10.698811428014901,45912.0,9766.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-09-15,辽宁喀左基地,喀左6号棚,喀左6-2,0.0,2.0,20.4,22.1,6.53,,,,,21.0125,0.37562448003291804,1.5,喀左6号棚,45.22,12.2,28.2,71.9,100.0,12.97,19.8625,4.777186454040356,15.6,94.47916666666667,8.926504502821299,65686.0,13381.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-09-16,辽宁喀左基地,喀左6号棚,喀左6-2,1.0,2.0,20.2,21.1,7.18,0.2,0.05,7.53,,20.858333333333334,0.1730044957668893,0.7000000000000028,喀左6号棚,45.45,14.5,28.2,69.5,100.0,12.93,20.941666666666666,3.3340311769521422,12.000000000000002,89.82083333333333,11.526526622197261,65037.0,13528.0,0,0,0,0,0.0,0,1,1,1,1,0
2025-09-17,辽宁喀左基地,喀左6号棚,喀左6-2,2.0,2.0,19.0,20.3,,,,,,19.433333333333334,0.3261730965130154,1.1999999999999993,喀左6号棚,44.36,10.7,26.8,65.1,100.0,12.97,18.658333333333335,4.8658603784143075,15.400000000000002,88.92083333333333,12.689069415795979,67061.0,9929.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-09-18,辽宁喀左基地,喀左6号棚,喀左6-2,2.0,2.0,18.6,20.0,8.47,,,,,19.2375,0.5015081421738494,1.2999999999999972,喀左6号棚,45.66,13.9,29.7,64.2,100.0,12.8,20.766666666666666,5.177327710530039,15.299999999999999,90.03333333333335,13.10221567352467,84869.0,12553.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-09-19,辽宁喀左基地,喀左6号棚,喀左6-2,2.0,2.0,19.5,20.1,8.21,,,,,19.787499999999998,0.16153559979150076,0.6000000000000014,喀左6号棚,46.36,17.8,25.5,74.7,100.0,12.57,20.525,2.2589175136187096,7.400000000000002,94.57083333333333,7.925090912552501,48613.0,6918.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-09-20,辽宁喀左基地,喀左6号棚,喀左6-2,2.0,2.0,19.3,20.8,7.31,,,,3.27,20.025000000000002,0.5051814855409225,1.3000000000000007,喀左6号棚,46.79,16.4,30.7,66.5,100.0,12.6,22.254166666666674,4.53247349382456,13.599999999999998,90.87916666666666,12.383119530455787,88558.0,14042.0,0,0,0,0,0.0,0,1,0,0,0,1
2025-09-21,辽宁喀左基地,喀左6号棚,喀左6-2,2.0,2.0,20.1,21.2,,,,,,20.6875,0.39084577094637546,1.0999999999999979,喀左6号棚,45.11,17.3,31.7,62.5,100.0,12.53,23.11666666666667,4.500802397597813,13.8,89.60000000000001,13.75760395805413,86119.0,14217.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-09-22,辽宁喀左基地,喀左6号棚,喀左6-2,4.0,5.0,20.9,21.4,,,,,,21.145833333333332,0.1290321880600171,0.40000000000000213,喀左6号棚,42.95,19.8,28.9,70.1,100.0,12.27,22.26666666666667,2.126943555642436,8.5,93.03333333333335,9.9415653808755,58383.0,16995.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-09-23,辽宁喀左基地,喀左6号棚,喀左6-2,4.0,5.0,20.9,21.2,9.11,,,,,21.020833333333332,0.07626252174051341,0.3000000000000007,喀左6号棚,45.87,19.7,24.2,91.3,100.0,12.17,20.729166666666668,0.948454517740425,4.100000000000001,99.4875,1.526246075616031,19708.0,4867.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-09-24,辽宁喀左基地,喀左6号棚,喀左6-2,5.0,6.0,20.6,21.7,,,,,,21.087500000000002,0.404467242184086,1.0999999999999979,喀左6号棚,46.02,18.4,31.5,71.6,100.0,12.6,22.708333333333332,4.459532548996089,12.8,93.5125,9.823921166384293,98476.0,15648.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-09-25,辽宁喀左基地,喀左6号棚,喀左6-2,6.0,7.0,20.8,21.9,,,,,,21.379166666666663,0.3390909006282669,0.9000000000000021,喀左6号棚,46.31,16.5,32.4,68.6,100.0,15.1,22.441666666666666,4.7647942126485265,15.100000000000001,93.5,9.772196955308122,88455.0,16119.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-09-26,辽宁喀左基地,喀左6号棚,喀左6-2,6.0,7.0,21.0,21.8,,,,,,21.46666666666667,0.2763853991962833,0.8000000000000007,喀左6号棚,47.06,16.7,30.6,69.4,100.0,12.53,22.129166666666663,4.316294626824674,13.200000000000003,93.54166666666667,10.419209689585653,78944.0,15773.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-09-27,辽宁喀左基地,喀左6号棚,喀左6-2,6.0,7.0,21.0,21.6,,,,,,21.20416666666667,0.16950704672339997,0.6000000000000014,喀左6号棚,48.41,17.0,24.3,94.5,100.0,12.37,20.058333333333334,1.9882816422451044,6.5,99.7,0.8411301920630363,22828.0,5052.0,0,0,0,0,0.0,0,0,0,0,0,0
2025-09-28,辽宁喀左基地,喀左6号棚,喀左6-2,6.0,7.0,20.7,21.5,7.83,,,,3.39,21.07083333333333,0.2474522961883539,0.6999999999999993,喀左6号棚,48.72,16.8,30.0,76.1,100.0,12.47,21.354166666666668,3.7884670565927965,11.899999999999999,95.4875,6.919315506849891,50442.0,15066.0,0,0,0,0,0.0,0,1,0,0,0,1
2025-09-29,辽宁喀左基地,喀左6号棚,喀左6-2,6.0,7.0,20.4,21.2,8.19,,,,,20.854166666666668,0.2532771319238192,0.8000000000000007,喀左6号棚,49.28,15.2,30.7,62.8,100.0,12.4,20.916666666666668,4.47806381771805,14.100000000000001,92.27916666666668,11.420448734859571,48439.0,11740.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-09-30,辽宁喀左基地,喀左6号棚,喀左6-2,6.0,7.0,20.5,21.2,8.17,0.2,0.1,6.69,3.4,20.854166666666668,0.25327713192381884,0.6999999999999993,喀左6号棚,48.9,16.8,27.8,71.8,100.0,12.33,21.5625,3.7676045108264744,10.8,93.75416666666668,9.351692323080115,38157.0,12818.0,0,0,0,0,0.0,0,1,1,1,1,1
2025-10-01,辽宁喀左基地,喀左6号棚,喀左6-2,7.0,8.0,20.6,21.4,8.2,,,,,21.037499999999998,0.2562754052446962,0.7999999999999972,喀左6号棚,48.81,16.6,30.2,61.7,100.0,12.3,22.141666666666662,4.1755156035579075,13.100000000000001,91.81666666666666,12.559547054819383,57513.0,14453.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-10-02,辽宁喀左基地,喀左6号棚,喀左6-2,7.0,8.0,20.7,21.4,9.58,,,,,21.070833333333336,0.19891197103800043,0.6000000000000014,喀左6号棚,47.41,16.6,28.8,83.8,100.0,12.3,21.7,3.3953399437071594,11.8,98.03333333333332,4.18207152284872,43018.0,13502.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-10-03,辽宁喀左基地,喀左6号棚,喀左6-2,7.0,8.0,21.0,21.3,10.23,,,,,21.208333333333332,0.09090593428863085,0.3000000000000007,喀左6号棚,48.6,19.1,26.6,86.6,100.0,11.9,21.67083333333333,1.5333729614444394,5.699999999999999,97.52500000000002,3.6998029226793516,36296.0,13940.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-10-04,辽宁喀左基地,喀左6号棚,喀左6-2,7.0,8.0,21.0,21.8,10.87,0.3,0.15,,,21.39166666666667,0.2871072196158702,0.8000000000000007,喀左6号棚,48.78,19.3,31.1,86.3,100.0,11.77,23.825,3.595048678390878,10.599999999999998,98.67916666666667,3.0434327064827444,41131.0,13322.0,0,0,0,0,0.0,0,1,1,1,0,0
2025-10-05,辽宁喀左基地,喀左6号棚,喀左6-2,7.0,8.0,20.9,21.8,8.71,,,,,21.445833333333336,0.3068375882377445,0.9000000000000021,喀左6号棚,48.83,18.0,22.3,68.3,100.0,11.5,20.375,1.1233320969330485,4.0,88.31666666666668,13.832439730173737,19406.0,3474.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-10-06,辽宁喀左基地,喀左6号棚,喀左6-2,7.0,8.0,20.4,20.9,7.67,,,,,20.616666666666664,0.1674979270186813,0.5,喀左6号棚,46.72,14.4,24.6,65.2,100.0,11.6,19.75,2.252406120870154,9.299999999999999,90.03749999999998,12.447918584379211,99143.0,26689.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-10-07,辽宁喀左基地,喀左6号棚,喀左6-2,9.0,10.0,20.2,20.9,9.68,0.3,0.01,7.08,3.42,20.516666666666666,0.25766041389567157,0.6999999999999993,喀左6号棚,45.71,16.0,30.2,71.2,100.0,11.6,22.075,3.6188453499240145,11.7,93.54583333333335,9.215882086859017,85052.0,14448.0,0,0,0,0,0.0,0,1,1,1,1,1
2025-10-08,辽宁喀左基地,喀左6号棚,喀左6-2,9.0,10.0,20.1,20.9,8.56,,,,,20.591666666666665,0.2271502195073167,0.7999999999999972,喀左6号棚,47.48,16.2,21.0,62.8,100.0,11.27,18.816666666666666,1.3664633995179754,4.800000000000001,93.48333333333335,12.541387040072118,19802.0,5002.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-10-09,辽宁喀左基地,喀左6号棚,喀左6-2,9.0,10.0,19.3,20.1,8.47,,,,,19.666666666666668,0.18408935028645446,0.7000000000000028,喀左6号棚,49.05,15.8,19.7,100.0,100.0,11.13,17.162499999999998,1.0335265276389052,3.799999999999999,100.0,0.0,4364.0,770.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-10-10,辽宁喀左基地,喀左6号棚,喀左6-2,9.0,10.0,18.6,19.4,7.99,,,,,18.962500000000002,0.20168560517134926,0.6999999999999993,喀左6号棚,50.37,15.1,17.6,78.5,100.0,11.47,16.3,0.5016638981097471,2.1000000000000014,96.42916666666667,5.967305308000329,13148.0,3231.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-10-11,辽宁喀左基地,喀左6号棚,喀左6-2,9.0,10.0,18.4,18.8,9.0,0.3,0.2,,3.38,18.591666666666665,0.10769039986100075,0.3000000000000007,喀左6号棚,50.46,15.6,24.8,72.0,100.0,11.7,17.90416666666667,2.295916513919635,8.1,94.78333333333335,8.730629352394299,49640.0,16482.0,0,0,0,0,0.0,0,1,1,1,0,1
2025-10-12,辽宁喀左基地,喀左6号棚,喀左6-2,9.0,10.0,18.5,18.9,10.7,,,,,18.716666666666665,0.11055415967851251,0.29999999999999716,喀左6号棚,50.46,16.2,21.9,100.0,100.0,11.2,18.458333333333332,1.599717857067996,5.0,100.0,0.0,11603.0,2289.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-10-13,辽宁喀左基地,喀左6号棚,喀左6-2,9.0,10.0,18.6,19.3,8.47,,,,,18.916666666666668,0.2608745973749755,0.6999999999999993,喀左6号棚,50.83,16.2,29.0,68.1,100.0,11.47,20.345833333333335,3.8596177667685634,11.3,92.64583333333333,10.17263400692706,158487.0,31000.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-10-14,辽宁喀左基地,喀左6号棚,喀左6-2,9.0,10.0,19.0,19.8,7.1,,,,,19.3875,0.2521780125228996,0.5999999999999979,喀左6号棚,50.6,17.3,27.8,81.6,100.0,11.4,20.900000000000002,3.145764348029479,10.399999999999999,96.37916666666668,5.7732125059527215,43484.0,7206.0,0,0,0,0,0.0,0,1,0,0,0,0
2025-10-15,辽宁喀左基地,喀左6号棚,喀左6-2,9.0,10.0,19.6,19.8,,,,,,19.72083333333333,0.04061164310337126,0.10000000000000142,喀左6号棚,50.23,16.9,23.6,89.9,100.0,10.7,19.758333333333336,1.1056358150655015,4.800000000000001,99.21249999999999,2.2543129958666634,26085.0,16796.0,0,0,0,0,0.0,0,0,0,0,0,0
